comment,cleaned_text,label,confidence
"උඹ බීලද අදත්..?   නෑ අම්මෙ.   තෝ බීල අවට කමක් නෑ, අර ඉස්සරහ ගහේ තියන පේර කොළ එහෙම කඩන් කාල අහු වෙන්න එපා.       තෝ හැදෙන්නැත්තන් එ් ගහටවත් හැදෙන්න දීපන්. ගොං හරකා. කොළ කාල විනාස කරන්නැතුව.   හා අම්මෙ...","උඹ බීලද අදත්..? නෑ අම්මෙ. තෝ බීල අවට කමක් නෑ, අර ඉස්සරහ ගහේ තියන පේර කොළ එහෙම කඩන් කාල අහු වෙන්න එපා. තෝ හැදෙන්නැත්තන් එ් ගහටවත් හැදෙන්න දීපන්. ගොං හරකා. කොළ කාල විනාස කරන්නැතුව. හා අම්මෙ...",Harassment,0.9775
උඹ මට ඇරපු ආදරේ නයා අන්තිමට මට 'ප' පෙන්නලා පෙනේ පුප්පලා මට ම දශ්ට කලා,උඹ මට ඇරපු ආදරේ නයා අන්තිමට මට 'ප' පෙන්නලා පෙනේ පුප්පලා මට ම දශ්ට කලා,Harassment,0.9634
@USER උඹ මැරෙන්නෙ නැතුව හැමදාම බඩ යන්න ඕනේ උඹට  @USER @USER,උඹ මැරෙන්නෙ නැතුව හැමදාම බඩ යන්න ඕනේ උඹට,Harassment,0.9375
@USER  උඹ මොකද කියන්නේ මේ ගැන...??? ඈ ගෙරි හම්බයෝ...??? උත්තර දීපන්... දැන් උඹ කියනවා ද BBC එකේ එහෙම News එකක් ගියේ නෑ කියලා...???  උඹ බබා ද බං...??? තමන්ගේ ජාතියයි කියලා අවජාතක වැඩ කරන්න එපා මෝඩ මූසලයා...,උඹ මොකද කියන්නේ මේ ගැන...??? ඈ ගෙරි හම්බයෝ...??? උත්තර දීපන්... දැන් උඹ කියනවා ද බ්බ්ක එකේ එහෙම News එකක් ගියේ නෑ කියලා...??? උඹ බබා ද බං...??? තමන්ගේ ජාතියයි කියලා අවජාතක වැඩ කරන්න එපා මෝඩ මූසලයා...,Harassment,0.9673
@USER @USER  උඹ රැගුවට හු*තෝ මට පාං නෑ හැබැයි ගේමට ආවොත් පුතා අතඅරින්නෙත් නෑ,උඹ රැගුවට හු*තෝ මට පාං නෑ හැබැයි ගේමට ආවොත් පුතා අතඅරින්නෙත් නෑ,Harassment,0.9761
@USER @USER  උඹ ලේ දුන්නොත් එතන දීපූ ලේ උඹට දෙන්න වෙනවා..,උඹ ලේ දුන්නොත් එතන දීපූ ලේ උඹට දෙන්න වෙනවා..,Harassment,0.937
උඹ වගෙ හැලපයෙක් තවත් නෑ   #LankanReactions,උඹ වගෙ හැලපයෙක් තවත් නෑ ලංකංරෙඅක්තිඔන්ස,Harassment,0.9458
@USER උඹ වගේ බොරු නම්වලින් ඇවිත් ජීවිතේට නොදන්නා උන්ගේ ට්වීට් වලට කුණුහරුප කමෙන්ට් කරන්නේ උඹලා වගේ උන්ගේ අම්මලා තාත්තලා උඹලවගේ පොන්න පැටවු හදලා තියෙන විදියෙන්. තොට හරි හමන් ජාතකයක් තියෙනවා නම් හැදියාවක් තියෙන අම්මෙක් තාත්තෙක් ලඟ හැදීලා තියෙනවා නම් තෝ ඔහොම හැසීරෙන්නේ නෑ.,උඹ වගේ බොරු නම්වලින් ඇවිත් ජීවිතේට නොදන්නා උන්ගේ ට්වීට් වලට කුණුහරුප කමෙන්ට් කරන්නේ උඹලා වගේ උන්ගේ අම්මලා තාත්තලා උඹලවගේ පොන්න පැටවු හදලා තියෙන විදියෙන්. තොට හරි හමන් ජාතකයක් තියෙනවා නම් හැදියාවක් තියෙන අම්මෙක් තාත්තෙක් ලඟ හැදීලා තියෙනවා නම් තෝ ඔහොම හැසීරෙන්නේ නෑ.,Harassment,0.9429
"@USER උඹ ශෘංගාරි නෙවෙයි සුන්‍යාගරයක්, උඹේ තොම්පලේ ලෙව කාපු උන්ට කියපන් පොන්නයා කියලා. කතා කරන්න දැනගනින් ලොන්තපෝල් ගොන් වේසි. උඹට ටිකක් සද්ද නැතිව ඉන්නකොට එනවද කටේ උලන්න පඳුරු ගොනා","උඹ ශෘංගාරි නෙවෙයි සුන්‍යාගරයක්, උඹේ තොම්පලේ ලෙව කාපු උන්ට කියපන් පොන්නයා කියලා. කතා කරන්න දැනගනින් ලොන්තපෝල් ගොන් වේසි. උඹට ටිකක් සද්ද නැතිව ඉන්නකොට එනවද කටේ උලන්න පඳුරු ගොනා",Harassment,0.9839
"@USER  @USER    @USER  උඹ සින්දු හදපු කාලෙ උඹට අපි හරි ආදරෙයි. ඒත්, උඹ ඒ build upකරගත්තු fameඑකෙන්, සල්ලි පෙරේතකමට රාජපක්ෂ පවුලෙ පුක ලෙවකන්න ගත්තාට පස්සෙ තෝ ව පෙන්නන්න බෑ. Build upකරගත්ත චරිතය සල්ලි පෙරේතවෙලා නැතිකරගත්තු අමු ම අමු පොන්නයෙක් තෝ දැන්! කපලා දාපන් තොගෙ පයිය!","උඹ සින්දු හදපු කාලෙ උඹට අපි හරි ආදරෙයි. ඒත්, උඹ ඒ build upකරගත්තු fameඑකෙන්, සල්ලි පෙරේතකමට රාජපක්ෂ පවුලෙ පුක ලෙවකන්න ගත්තාට පස්සෙ තෝ ව පෙන්නන්න බෑ. Build upකරගත්ත චරිතය සල්ලි පෙරේතවෙලා නැතිකරගත්තු අමු ම අමු පොන්නයෙක් තෝ දැන්! කපලා දාපන් තොගෙ පයිය!",Harassment,0.9639
@USER  @USER උඹ හැදියන් විතරයි. එතකොටවත් මන් හැදෙන්නම් නෑ,උඹ හැදියන් විතරයි. එතකොටවත් මන් හැදෙන්නම් නෑ,Harassment,0.9404
@USER  උඹ “ද වෙත්තෙ“ ද? “තේ වත්තෙ“ ද?,උඹ “ද වෙත්තෙ“ ද? “තේ වත්තෙ“ ද?,Harassment,0.9561
@USER උඹගේ අම්මට නම් කීප දෙනෙක්ම ශුකලා තමයි ලොක්කා උඹ ජාතක වෙලා තියෙන්නේ,උඹගේ අම්මට නම් කීප දෙනෙක්ම ශුකලා තමයි ලොක්කා උඹ ජාතක වෙලා තියෙන්නේ,Harassment,0.958
@USER  @USER උඹට කවුරුත් නැකැත් සීට්ටු දෙන්න ආවෙ නෑනෙ පඳුරු වේසිගෙ බඩ පිස්සෝ.......   උඹ හිතන් ඉන්නෙ නැකැත් සීට්ටුව කියන්නෙත් උඹට රෑට රෑට පුපේ අරින නාට්ටාමිගෙ ගෝ පයිය වගේ එකක් කියලද?,උඹට කවුරුත් නැකැත් සීට්ටු දෙන්න ආවෙ නෑනෙ පඳුරු වේසිගෙ බඩ පිස්සෝ....... උඹ හිතන් ඉන්නෙ නැකැත් සීට්ටුව කියන්නෙත් උඹට රෑට රෑට පුපේ අරින නාට්ටාමිගෙ ගෝ පයිය වගේ එකක් කියලද?,Harassment,0.9229
@USER  @USER උඹට පිස්සුද යකෝ මේ වගේ ගොන පකයල එක්ක argue කරන්න.. පැත්තක් බලාගෙන හිටහන්    ගෑනියෙක්ට කතා කරන්න දන්නෙ නැති අවජාතක බල්ලන් එක්ක මොන කතාද බං,උඹට පිස්සුද යකෝ මේ වගේ ගොන පකයල එක්ක argue කරන්න.. පැත්තක් බලාගෙන හිටහන් ගෑනියෙක්ට කතා කරන්න දන්නෙ නැති අවජාතක බල්ලන් එක්ක මොන කතාද බං,Harassment,0.9526
